osmid,oneway,lanes,ref,highway,maxspeed,length,geometry,name,bridge,width,access,junction,tunnel,service,comprimento_m,comprimento_km
202307809,False,,,service,,73.011,"LINESTRING (-4793933.651280303 -2604710.1220811578, -4793945.963215985 -2604718.1507529486, -4794003.170302303 -2604748.104373506)",Rua João Rojas Torrico,,,,,,,79.27294396263919,0.07927294396263919
202307809,False,,,service,,227.036,"LINESTRING (-4793933.651280303 -2604710.1220811578, -4793879.160389559 -2604666.682809, -4793869.7538925875 -2604657.1329454575, -4793860.04683299 -2604639.3612798695, -4793852.132017195 -2604624.7286456893, -4793846.310007826 -2604620.104639405, -4793839.296879907 -2604620.104639405, -4793731.060939008 -2604649.212961687)",Rua João Rojas Torrico,,,,,,,246.5068823878695,0.2465068823878695
"[971528219, 202307812]",False,,,service,,734.95,"LINESTRING (-4793933.651280303 -2604710.1220811578, -4794018.44333644 -2604633.843857699, -4794055.779893652 -2604606.413725014, -4794063.082452248 -2604604.2767843762, -4794072.043671257 -2604605.9187274403, -4794110.404367784 -2604617.8590389104, -4794116.682787064 -2604619.211228419, -4794133.069016109 -2604619.1387896924, -4794141.317790378 -2604619.090497208, -4794146.4273550045 -2604620.442686818, -4794152.883885472 -2604625.175351326, -4794167.811829186 -2604637.864211089, -4794175.348158713 -2604641.8966385974, -4794182.372418582 -2604643.9852915574, -4794195.875472815 -2604645.4099220517, -4794202.966524379 -2604646.822479528, -4794209.311735354 -2604649.961496575, -4794230.295459369 -2604660.7065979177, -4794291.053637443 -2604689.52523578, -4794297.02036215 -2604696.5397505704, -4794299.113168577 -2604702.660852836, -4794297.465640113 -2604711.1724485233, -4794270.003121735 -2604768.4960471913, -4794264.025265079 -2604783.7324711196, -4794257.680054103 -2604829.4901205436, -4794254.028774805 -2604882.8540832954, -4794250.1437245775 -2604904.054836833, -4794234.614655611 -2604947.0480204453, -4794227.902090317 -2604953.9177644765, -4794220.888962396 -2604958.843698691, -4794214.911105741 -2604960.9323918293, -4794195.352271209 -2604967.657261132, -4794156.835727395 -2604985.2723267693, -4794150.568440063 -2604988.2544542067, -4794147.429230422 -2604992.5888023367, -4794146.149056278 -2605003.6359621966)",Rua João Rojas Torrico,,,,,,,797.9862900090526,0.7979862900090526
202307809,False,,,service,,73.011,"LINESTRING (-4794003.170302303 -2604748.104373506, -4793945.963215985 -2604718.1507529486, -4793933.651280303 -2604710.1220811578)",Rua João Rojas Torrico,,,,,,,79.27294396263919,0.07927294396263919
202307789,False,,,residential,,98.941,"LINESTRING (-4793039.076720338 -2604773.0597289503, -4792958.715179936 -2604701.7674373733)",Rua Expedicionário Névio Baracho de Souza,,,,,,,107.42703576904883,0.10742703576904883
202307811,False,,,tertiary,,95.919,"LINESTRING (-4792751.928093838 -2604804.0758958734, -4792720.803164212 -2604903.4632436824)",Rua Antônio Domingos Correia,,,,,,,104.14704099833936,0.10414704099833937
202307811,False,,,tertiary,,83.854,"LINESTRING (-4792751.928093838 -2604804.0758958734, -4792773.223512426 -2604715.555016528)",Rua Antônio Domingos Correia,,,,,,,91.04636693989586,0.09104636693989586
"[277282336, 277282331]",False,,,residential,,183.41500000000002,"LINESTRING (-4792751.928093838 -2604804.0758958734, -4792771.264289388 -2604809.11044463, -4792944.744583841 -2604853.890227767)","['Rua Luiz Pereira', 'Rua Manoel Batista']",,,,,,,199.1473883694834,0.1991473883694834
254357382,False,,,tertiary,,16.307,"LINESTRING (-4792944.744583841 -2604853.890227767, -4792942.9523400385 -2604871.5051717693)",Estrada Antônio Leôncio,,,,,,,17.70588574590718,0.01770588574590718
254357382,False,,,tertiary,,81.972,"LINESTRING (-4792944.744583841 -2604853.890227767, -4792947.41625162 -2604831.530504177, -4792953.182601242 -2604765.296641421)",Estrada Antônio Leôncio,,,,,,,89.00317040856463,0.08900317040856463
"[277282336, 277282331]",False,,,residential,,183.41500000000002,"LINESTRING (-4792944.744583841 -2604853.890227767, -4792771.264289388 -2604809.11044463, -4792751.928093838 -2604804.0758958734)","['Rua Luiz Pereira', 'Rua Manoel Batista']",,,,,,,199.1473883694834,0.1991473883694834
202307804,False,,,residential,,272.85499999999996,"LINESTRING (-4793165.9920717925 -2604919.726026403, -4793247.210772275 -2605046.4845244605, -4793253.478059608 -2605055.8897323897, -4793317.074884697 -2605132.7735846825, -4793337.6801224435 -2605160.615093305)",Rua Luiz Nelson,,,,,,,296.26361195312126,0.29626361195312123
202307804,False,,,residential,,74.32,"LINESTRING (-4793165.9920717925 -2604919.726026403, -4793138.81898409 -2604880.463567239, -4793125.5385688385 -2604863.8989907606, -4793117.41224601 -2604855.459755941)",Rua Luiz Nelson,,,,,,,80.69517087996078,0.08069517087996078
202307808,False,,,residential,,409.767,"LINESTRING (-4793165.9920717925 -2604919.726026403, -4793138.228990788 -2604926.149045232, -4793091.497068553 -2604934.358922571, -4792982.370571729 -2604947.651688523, -4792811.728924291 -2604971.0861003967, -4792751.260176893 -2604981.686530524, -4792726.335742904 -2604986.612473041)",Rua Mário Azevedo,,,,,,,444.9177736163127,0.4449177736163127
277282340,False,,,residential,,226.092,"LINESTRING (-4792726.335742904 -2604986.612473041, -4792757.538596174 -2605230.1104085934)",Rua Manoel Batista,,,,,,,245.48902759709472,0.2454890275970947
277282340,False,,,residential,,39.055,"LINESTRING (-4792726.335742904 -2604986.612473041, -4792721.259574124 -2604944.5126147605)",Rua Manoel Batista,,,,,,,42.40478223861263,0.04240478223861263
202307808,False,,,residential,,409.767,"LINESTRING (-4792726.335742904 -2604986.612473041, -4792751.260176893 -2604981.686530524, -4792811.728924291 -2604971.0861003967, -4792982.370571729 -2604947.651688523, -4793091.497068553 -2604934.358922571, -4793138.228990788 -2604926.149045232, -4793165.9920717925 -2604919.726026403)",Rua Mário Azevedo,,,,,,,444.91777361631273,0.44491777361631274
176604924,False,,,tertiary,,127.233,"LINESTRING (-4793461.89041027 -2605057.821483078, -4793513.765292979 -2605125.21557702, -4793546.393035731 -2605167.1106471857)",Rua Vila Real,,,,,,,138.1483275034717,0.1381483275034717
176604924,False,,,tertiary,,224.80400000000003,"LINESTRING (-4793461.89041027 -2605057.821483078, -4793412.31984102 -2604990.644985903, -4793378.8126742905 -2604938.826063429, -4793368.30411436 -2604918.917112555, -4793362.226070163 -2604894.021902801, -4793364.474723876 -2604868.6317251977, -4793371.421060102 -2604844.3402557177)",Rua Vila Real,,,,,,,244.08776080661858,0.24408776080661856
202307777,False,,,residential,,171.137,"LINESTRING (-4793461.89041027 -2605057.821483078, -4793451.292794746 -2605097.5310833524, -4793448.598863069 -2605111.415581557, -4793442.632138363 -2605122.6197764655, -4793428.750597861 -2605136.806133321, -4793395.009660202 -2605158.441860236, -4793383.955634765 -2605161.882812727, -4793369.628816301 -2605162.7762531405, -4793337.6801224435 -2605160.615093305)",Rua Ilha das Gertrudes,,,,,,,185.82035913825132,0.18582035913825132
202307791,False,,,residential,,165.387,"LINESTRING (-4794091.057040284 -2605053.644072498, -4794146.572070343 -2605224.423758682)",Rua Lupicínio Rodrigues,,,,,,,179.57622274523874,0.17957622274523874
202307807,False,,,residential,,49.839,"LINESTRING (-4794091.057040284 -2605053.644072498, -4794039.493852149 -2605070.0639583324)",Rua Carlos da Silva Barcelos,,,,,,,54.11446222146487,0.05411446222146487
202307807,False,,,residential,,27.551,"LINESTRING (-4794091.057040284 -2605053.644072498, -4794119.655017469 -2605044.866684357)",Rua Carlos da Silva Barcelos,,,,,,,29.914659310015285,0.029914659310015284
202307807,False,,,residential,,49.839,"LINESTRING (-4794039.493852149 -2605070.0639583324, -4794091.057040284 -2605053.644072498)",Rua Carlos da Silva Barcelos,,,,,,,54.11446222146487,0.05411446222146487
"[277274432, 202307807]",False,,,residential,,181.24599999999998,"LINESTRING (-4794039.493852149 -2605070.0639583324, -4794023.51950522 -2605080.2177341585, -4794018.888614403 -2605088.7295248983, -4794019.64558694 -2605099.3300307207, -4794073.902706753 -2605247.2428115946)","['Rua Carlos da Silva Barcelos', 'Rua Armênio Velmont']",,,,,,,196.79581099946034,0.19679581099946034
968978959,False,,,residential,,139.724,"LINESTRING (-4794039.493852149 -2605070.0639583324, -4794034.718245993 -2605042.2950433255, -4794030.243202464 -2605028.1208412726, -4794020.98142083 -2605013.1860265806, -4793997.092258106 -2604987.807738726, -4793981.719036427 -2604972.583199454, -4793977.6892708605 -2604964.9648984065, -4793975.451749096 -2604956.308291191, -4793974.55006122 -2604939.2848509373)",Rua Lupicínio Rodrigues,,,,,,,151.71020471843605,0.15171020471843605
277282341,False,,,residential,,12.611,"LINESTRING (-4792549.337752543 -2605088.0896312576, -4792560.658944757 -2605095.792503532)",Rua Laura Dantas,,,,,,,13.693196646789533,0.013693196646789533
"[845000213, 176604918]",False,,,"['residential', 'track']",,238.125,"LINESTRING (-4792549.337752543 -2605088.0896312576, -4792567.939239454 -2605058.1233191434, -4792595.2570424955 -2605016.6269487333, -4792617.643392094 -2604985.115372708, -4792681.930398027 -2604916.695618012, -4792720.803164212 -2604903.4632436824)",Estrada Itaóca,,,,,,,258.55192084919173,0.2585519208491917
"[176604915, 176604917, 176604918]",False,,,track,,428.26700000000005,"LINESTRING (-4792549.337752543 -2605088.0896312576, -4792464.868522929 -2605217.0709594768, -4792448.537953629 -2605243.9467242206, -4792427.598757411 -2605275.3380593113, -4792412.225535734 -2605293.8589750724, -4792397.442307356 -2605305.1961039254, -4792372.96315133 -2605316.6901977984, -4792339.667491634 -2605331.32344656, -4792313.396091807 -2605341.9241084857, -4792292.045013472 -2605353.2733440767, -4792255.621276084 -2605380.439099322, -4792226.355381956 -2605404.031084891)","['Ponte do vai e vem', 'Estrada Itaóca']",yes,,,,,,465.01325337942626,0.4650132533794263
202307777,False,,,residential,,171.137,"LINESTRING (-4793337.6801224435 -2605160.615093305, -4793369.628816301 -2605162.7762531405, -4793383.955634765 -2605161.882812727, -4793395.009660202 -2605158.441860236, -4793428.750597861 -2605136.806133321, -4793442.632138363 -2605122.6197764655, -4793448.598863069 -2605111.415581557, -4793451.292794746 -2605097.5310833524, -4793461.89041027 -2605057.821483078)",Rua Ilha das Gertrudes,,,,,,,185.82035913825132,0.18582035913825132
202307804,False,,,residential,,198.566,"LINESTRING (-4793337.6801224435 -2605160.615093305, -4793329.620591309 -2605180.5484833242, -4793305.43086596 -2605242.9446172016, -4793291.549325458 -2605304.3026557877, -4793290.948200207 -2605330.876721777, -4793294.977965775 -2605368.353351123)",Rua Luiz Nelson,,,,,,,215.6043103879917,0.2156043103879917
202307804,False,,,residential,,272.855,"LINESTRING (-4793337.6801224435 -2605160.615093305, -4793317.074884697 -2605132.7735846825, -4793253.478059608 -2605055.8897323897, -4793247.210772275 -2605046.4845244605, -4793165.9920717925 -2604919.726026403)",Rua Luiz Nelson,,,,,,,296.2636119531213,0.2962636119531213
176604924,False,,,tertiary,,239.625,"LINESTRING (-4793546.393035731 -2605167.1106471857, -4793553.406163651 -2605178.000968173, -4793568.189392028 -2605213.9801286063, -4793636.895781746 -2605410.6595454626)",Rua Vila Real,,,,,,,260.1857069433756,0.26018570694337556
176604924,False,,,tertiary,,127.233,"LINESTRING (-4793546.393035731 -2605167.1106471857, -4793513.765292979 -2605125.21557702, -4793461.89041027 -2605057.821483078)",Rua Vila Real,,,,,,,138.1483275034717,0.1381483275034717
254357383,False,,,residential,,296.754,"LINESTRING (-4793546.393035731 -2605167.1106471857, -4793388.363886601 -2605286.916647624, -4793294.977965775 -2605368.353351123)",Rua Guadalupe,,,,,,,322.2162666954767,0.3222162666954767
202307784,False,,,residential,,193.181,"LINESTRING (-4792673.715019606 -2605173.5699830446, -4792644.515917171 -2604965.8583281413)",Rua Ari Ercílio,,,,,,,209.7539491063764,0.2097539491063764
277282341,False,,,residential,,93.12,"LINESTRING (-4792673.715019606 -2605173.5699830446, -4792757.538596174 -2605230.1104085934)",Rua Laura Dantas,,,,,,,101.10989916837545,0.10110989916837546
277282341,False,,,residential,,126.383,"LINESTRING (-4792673.715019606 -2605173.5699830446, -4792560.658944757 -2605095.792503532)",Rua Laura Dantas,,,,,,,137.22613592050473,0.13722613592050473
202307805,False,,,residential,,430.9269999999999,"LINESTRING (-4792673.715019606 -2605173.5699830446, -4792682.286620398 -2605235.18130826, -4792689.455595604 -2605256.382515198, -4792729.1632579705 -2605336.1046098643, -4792779.780230434 -2605427.321261412, -4792792.615367723 -2605447.0255733277, -4792807.3985961 -2605465.8364519146, -4792824.118783616 -2605485.0940809357, -4792854.720511636 -2605517.1982285217, -4792907.118595953 -2605567.5097432486)",Rua Eunapio Gouveia de Queiroz,,,,,,,467.9063697837661,0.4679063697837661
277274423,False,,,residential,,71.038,"LINESTRING (-4794293.235499463 -2605170.8655131427, -4794220.900094346 -2605197.644614147)",Rua Neri Viana,,,,,,,77.13320351202708,0.07713320351202708
277274435,False,,,residential,,105.517,"LINESTRING (-4794293.235499463 -2605170.8655131427, -4794310.156062064 -2605214.42685022, -4794327.833597202 -2605255.5132168825, -4794338.0749903545 -2605276.231505878)",Rua Beira Alta,,,,,,,114.57139631255923,0.11457139631255923
"[971528220, 422317254]",False,,,residential,,214.30900000000003,"LINESTRING (-4794293.235499463 -2605170.8655131427, -4794271.728573842 -2605107.914272211, -4794252.659545069 -2605040.4357350357, -4794250.221648221 -2605035.135500219, -4794247.906202813 -2605032.9743571277, -4794244.399638852 -2605031.9239692464, -4794208.198540445 -2605041.0997736864, -4794184.754655685 -2605047.969556935, -4794176.394561926 -2605049.466662979, -4794163.2811259115 -2605049.8892332576)",Rua João Rojas Torrico,,,,,,,232.6956498393193,0.23269564983931929
202307792,False,,,residential,,146.061,"LINESTRING (-4794220.900094346 -2605197.644614147, -4794163.2811259115 -2605049.8892332576)",Rua Pompeu Moreira,,,,,,,158.5925537509344,0.1585925537509344
277274423,False,,,residential,,71.038,"LINESTRING (-4794220.900094346 -2605197.644614147, -4794293.235499463 -2605170.8655131427)",Rua Neri Viana,,,,,,,77.13320351202708,0.07713320351202708
277274423,False,,,residential,,72.762,"LINESTRING (-4794220.900094346 -2605197.644614147, -4794146.572070343 -2605224.423758682)",Rua Neri Viana,,,,,,,79.0049222148047,0.0790049222148047
"[202307792, 968963142]",False,,,residential,,322.706,"LINESTRING (-4794220.900094346 -2605197.644614147, -4794256.500067501 -2605315.132699314, -4794268.656155896 -2605348.3472919236, -4794279.710181331 -2605376.4064910454, -4794285.376343413 -2605385.968845211, -4794294.337562422 -2605394.3238359704, -4794307.773824961 -2605402.690904662, -4794348.672605878 -2605420.306435469, -4794423.323456405 -2605444.1882475484)",Rua Pompeu Moreira,,,,,,,350.3948801799626,0.3503948801799626
202307790,False,,,residential,,70.78800000000001,"LINESTRING (-4793979.481514662 -2605206.422083688, -4793988.565185111 -2605253.183014681, -4793993.964180415 -2605281.9061000664)",,,,,,,,76.86114500987793,0.07686114500987792
202307791,False,,,residential,,99.494,"LINESTRING (-4794146.572070343 -2605224.423758682, -4794181.1145083355 -2605326.783757435)",Rua Lupicínio Rodrigues,,,,,,,108.0312425514473,0.1080312425514473
202307791,False,,,residential,,165.387,"LINESTRING (-4794146.572070343 -2605224.423758682, -4794091.057040284 -2605053.644072498)",Rua Lupicínio Rodrigues,,,,,,,179.57622274523874,0.17957622274523874
277274423,False,,,residential,,72.762,"LINESTRING (-4794146.572070343 -2605224.423758682, -4794220.900094346 -2605197.644614147)",Rua Neri Viana,,,,,,,79.0049222148047,0.0790049222148047
277274423,False,,,residential,,70.149,"LINESTRING (-4794146.572070343 -2605224.423758682, -4794073.902706753 -2605247.2428115946)",Rua Neri Viana,,,,,,,76.16787761520459,0.07616787761520459
277282340,False,,,residential,,226.092,"LINESTRING (-4792757.538596174 -2605230.1104085934, -4792726.335742904 -2604986.612473041)",Rua Manoel Batista,,,,,,,245.48902759709472,0.2454890275970947
277282341,False,,,residential,,93.12,"LINESTRING (-4792757.538596174 -2605230.1104085934, -4792673.715019606 -2605173.5699830446)",Rua Laura Dantas,,,,,,,101.10989916837545,0.10110989916837546
277282340,False,,,residential,,95.597,"LINESTRING (-4792757.538596174 -2605230.1104085934, -4792770.507316851 -2605259.9804448243, -4792786.192233103 -2605286.5423657056, -4792811.884771579 -2605317.7043829365)",Rua Manoel Batista,,,,,,,103.79897091292305,0.10379897091292305
277274423,False,,,residential,,70.149,"LINESTRING (-4794073.902706753 -2605247.2428115946, -4794146.572070343 -2605224.423758682)",Rua Neri Viana,,,,,,,76.16787761520459,0.07616787761520459
202307778,False,,,residential,,80.54599999999999,"LINESTRING (-4794073.902706753 -2605247.2428115946, -4794007.845720916 -2605272.657719902, -4793993.964180415 -2605281.9061000664)",Rua Olegário Maciel,,,,,,,87.45763720112558,0.08745763720112558
"[277274432, 202307786]",False,,,residential,,269.874,"LINESTRING (-4794073.902706753 -2605247.2428115946, -4794112.909056327 -2605378.7608580333, -4794112.942452175 -2605380.2217731024, -4794112.085292095 -2605381.417067346, -4794110.515687275 -2605382.008677661, -4794108.545332288 -2605381.9724566205, -4793976.49815231 -2605312.3678380265)","['Rua Carlos Silva Barcelos', 'Rua Armênio Velmont']",,,,,,,293.02984607989447,0.29302984607989446
"[277274432, 202307807]",False,,,residential,,181.246,"LINESTRING (-4794073.902706753 -2605247.2428115946, -4794019.64558694 -2605099.3300307207, -4794018.888614403 -2605088.7295248983, -4794023.51950522 -2605080.2177341585, -4794039.493852149 -2605070.0639583324)","['Rua Carlos da Silva Barcelos', 'Rua Armênio Velmont']",,,,,,,196.79581099946037,0.19679581099946036
202307778,False,,,residential,,80.54599999999999,"LINESTRING (-4793993.964180415 -2605281.9061000664, -4794007.845720916 -2605272.657719902, -4794073.902706753 -2605247.2428115946)",Rua Olegário Maciel,,,,,,,87.45763720112558,0.08745763720112558
202307778,False,,,residential,,32.407,"LINESTRING (-4793993.964180415 -2605281.9061000664, -4793984.257120818 -2605296.539317931, -4793976.49815231 -2605312.3678380265)",Rua Olegário Maciel,,,,,,,35.188049497893026,0.035188049497893024
202307790,False,,,residential,,70.78800000000001,"LINESTRING (-4793993.964180415 -2605281.9061000664, -4793988.565185111 -2605253.183014681, -4793979.481514662 -2605206.422083688)",,,,,,,,76.86114500987793,0.07686114500987792
277274435,False,,,residential,,105.517,"LINESTRING (-4794338.0749903545 -2605276.231505878, -4794327.833597202 -2605255.5132168825, -4794310.156062064 -2605214.42685022, -4794293.235499463 -2605170.8655131427)",Rua Beira Alta,,,,,,,114.57139631255924,0.11457139631255925
202307778,False,,,residential,,73.956,"LINESTRING (-4793976.49815231 -2605312.3678380265, -4793937.981608495 -2605382.8296879283)",Rua Olegário Maciel,,,,,,,80.30190806595701,0.08030190806595701
202307778,False,,,residential,,32.407,"LINESTRING (-4793976.49815231 -2605312.3678380265, -4793984.257120818 -2605296.539317931, -4793993.964180415 -2605281.9061000664)",Rua Olegário Maciel,,,,,,,35.188049497893026,0.035188049497893024
"[277274432, 202307786]",False,,,residential,,269.874,"LINESTRING (-4793976.49815231 -2605312.3678380265, -4794108.545332288 -2605381.9724566205, -4794110.515687275 -2605382.008677661, -4794112.085292095 -2605381.417067346, -4794112.942452175 -2605380.2217731024, -4794112.909056327 -2605378.7608580333, -4794073.902706753 -2605247.2428115946)","['Rua Carlos Silva Barcelos', 'Rua Armênio Velmont']",,,,,,,293.02984607989447,0.29302984607989446
277282340,False,,,residential,,95.597,"LINESTRING (-4792811.884771579 -2605317.7043829365, -4792786.192233103 -2605286.5423657056, -4792770.507316851 -2605259.9804448243, -4792757.538596174 -2605230.1104085934)",Rua Manoel Batista,,,,,,,103.79897091292305,0.10379897091292305
202307791,False,,,residential,,99.494,"LINESTRING (-4794181.1145083355 -2605326.783757435, -4794146.572070343 -2605224.423758682)",Rua Lupicínio Rodrigues,,,,,,,108.0312425514473,0.1080312425514473
202307804,False,,,residential,,198.566,"LINESTRING (-4793294.977965775 -2605368.353351123, -4793290.948200207 -2605330.876721777, -4793291.549325458 -2605304.3026557877, -4793305.43086596 -2605242.9446172016, -4793329.620591309 -2605180.5484833242, -4793337.6801224435 -2605160.615093305)",Rua Luiz Nelson,,,,,,,215.60431038799163,0.21560431038799163
254357383,False,,,residential,,296.754,"LINESTRING (-4793294.977965775 -2605368.353351123, -4793388.363886601 -2605286.916647624, -4793546.393035731 -2605167.1106471857)",Rua Guadalupe,,,,,,,322.2162666954767,0.3222162666954767
254357383,False,,,residential,,322.65400000000005,"LINESTRING (-4793294.977965775 -2605368.353351123, -4793286.31730939 -2605376.2857542858, -4793225.414415977 -2605433.1407922576, -4793215.262078417 -2605443.4396765735, -4793206.300859409 -2605455.8393969485, -4793196.749647099 -2605468.227052914, -4793186.742024876 -2605478.6829179283, -4793174.9532908015 -2605487.3397996416, -4793161.361180976 -2605496.5883003348, -4793145.843243959 -2605507.4909129124, -4793088.958984164 -2605555.2668983038, -4793076.268562213 -2605565.420973201, -4793068.353746418 -2605570.938707369, -4793060.294215284 -2605575.1162491287, -4793051.488843562 -2605577.2050204054, -4793024.460471198 -2605578.5572886565)",Rua Guadalupe,,,,,,,350.34467705305735,0.35034467705305733
202307778,False,,,residential,,73.956,"LINESTRING (-4793937.981608495 -2605382.8296879283, -4793976.49815231 -2605312.3678380265)",Rua Olegário Maciel,,,,,,,80.30190806595701,0.08030190806595701
202307806,False,,,residential,,140.198,"LINESTRING (-4793937.981608495 -2605382.8296879283, -4794072.48894922 -2605454.1128530456)",Rua Beira Alta,,,,,,,152.22849384373745,0.15222849384373746
202307778,False,,,residential,,71.461,"LINESTRING (-4793937.981608495 -2605382.8296879283, -4793907.69157505 -2605446.095896316, -4793904.485573715 -2605452.820963671)",Rua Olegário Maciel,,,,,,,77.5935852871388,0.07759358528713879
"[632330628, 202307806]",False,,,residential,,146.245,"LINESTRING (-4793937.981608495 -2605382.8296879283, -4793893.186645399 -2605351.6313265287, -4793885.57239223 -2605347.743609163, -4793880.796786074 -2605346.5483173626, -4793875.720617293 -2605348.3472919236, -4793869.598045301 -2605353.128460169, -4793829.289257684 -2605419.4129810887)",Rua Beira Alta,,,,,,,158.7932927222821,0.1587932927222821
176604924,False,,,tertiary,,70.0,"LINESTRING (-4793636.895781746 -2605410.6595454626, -4793659.204207701 -2605483.3192389496)",Rua Vila Real,,,,,,,76.00721627709079,0.0760072162770908
839316749,False,,,residential,,54.311,"LINESTRING (-4793636.895781746 -2605410.6595454626, -4793580.579251354 -2605428.1543476516)",Avenida Degózia,,,,,,,58.97134642421087,0.05897134642421087
176604924,False,,,tertiary,,239.625,"LINESTRING (-4793636.895781746 -2605410.6595454626, -4793568.189392028 -2605213.9801286063, -4793553.406163651 -2605178.000968173, -4793546.393035731 -2605167.1106471857)",Rua Vila Real,,,,,,,260.1857069433756,0.26018570694337556
839316749,False,,,residential,,164.847,"LINESTRING (-4793636.895781746 -2605410.6595454626, -4793701.06033624 -2605444.4780169674, -4793725.383644978 -2605456.2861251202, -4793754.649539107 -2605469.7241971507, -4793797.496411113 -2605489.573444895)",Avenida Degózia,,,,,,,178.99414789677587,0.17899414789677587
839316749,False,,,residential,,54.311,"LINESTRING (-4793580.579251354 -2605428.1543476516, -4793636.895781746 -2605410.6595454626)",Avenida Degózia,,,,,,,58.97134642421087,0.05897134642421087
202307806,False,,,residential,,140.198,"LINESTRING (-4794072.48894922 -2605454.1128530456, -4793937.981608495 -2605382.8296879283)",Rua Beira Alta,,,,,,,152.22849384373745,0.15222849384373746
839316749,False,,,residential,,75.155,"LINESTRING (-4793797.496411113 -2605489.573444895, -4793869.7538925875 -2605527.497165392)",Avenida Degózia,,,,,,,81.60485405522854,0.08160485405522855
632330628,False,,,residential,,71.28099999999999,"LINESTRING (-4793797.496411113 -2605489.573444895, -4793818.391079535 -2605450.4665860976, -4793823.467248315 -2605439.708895931, -4793827.207583206 -2605429.26512937, -4793829.289257684 -2605419.4129810887)",Rua Beira Alta,,,,,,,77.39704767373992,0.07739704767373992
839316749,False,,,residential,,164.84699999999998,"LINESTRING (-4793797.496411113 -2605489.573444895, -4793754.649539107 -2605469.7241971507, -4793725.383644978 -2605456.2861251202, -4793701.06033624 -2605444.4780169674, -4793636.895781746 -2605410.6595454626)",Avenida Degózia,,,,,,,178.99414789677587,0.17899414789677587
202307778,False,,,residential,,75.849,"LINESTRING (-4793869.7538925875 -2605527.497165392, -4793904.485573715 -2605452.820963671)",Rua Olegário Maciel,,,,,,,82.35790658715258,0.08235790658715259
839316749,False,,,residential,,75.155,"LINESTRING (-4793869.7538925875 -2605527.497165392, -4793797.496411113 -2605489.573444895)",Avenida Degózia,,,,,,,81.60485405522854,0.08160485405522855
202307778,False,,,residential,,70.593,"LINESTRING (-4793869.7538925875 -2605527.497165392, -4793855.504997766 -2605555.6291125207, -4793835.011079511 -2605595.8228662643)",Rua Olegário Maciel,,,,,,,76.65164513512264,0.07665164513512264
202307805,False,,,residential,,163.917,"LINESTRING (-4792907.118595953 -2605567.5097432486, -4792920.109580528 -2605588.252572316, -4792926.0874371845 -2605598.708513518, -4792929.660792839 -2605608.415882884, -4792932.1988772275 -2605617.893854764, -4792933.40112773 -2605628.410184084, -4792934.447530942 -2605686.3406696394, -4792935.638649494 -2605713.506974182, -4792936.52920542 -2605735.759229464, -4792936.840899995 -2605739.067489191)",Rua Eunapio Gouveia de Queiroz,,,,,,,177.98549128648622,0.17798549128648622
202307805,False,,,residential,,430.9270000000001,"LINESTRING (-4792907.118595953 -2605567.5097432486, -4792854.720511636 -2605517.1982285217, -4792824.118783616 -2605485.0940809357, -4792807.3985961 -2605465.8364519146, -4792792.615367723 -2605447.0255733277, -4792779.780230434 -2605427.321261412, -4792729.1632579705 -2605336.1046098643, -4792689.455595604 -2605256.382515198, -4792682.286620398 -2605235.18130826, -4792673.715019606 -2605173.5699830446)",Rua Eunapio Gouveia de Queiroz,,,,,,,467.9063697837661,0.4679063697837661
277282343,False,,,residential,,108.72699999999999,"LINESTRING (-4792907.118595953 -2605567.5097432486, -4792957.735568416 -2605569.441553933, -4792975.34631186 -2605570.6368619073, -4792992.222346664 -2605573.0274781166, -4793024.460471198 -2605578.5572886565)",Rua Ari Rodrigues da Silva,,,,,,,118.05855408627038,0.11805855408627038
254357383,False,,,residential,,322.65399999999994,"LINESTRING (-4793024.460471198 -2605578.5572886565, -4793051.488843562 -2605577.2050204054, -4793060.294215284 -2605575.1162491287, -4793068.353746418 -2605570.938707369, -4793076.268562213 -2605565.420973201, -4793088.958984164 -2605555.2668983038, -4793145.843243959 -2605507.4909129124, -4793161.361180976 -2605496.5883003348, -4793174.9532908015 -2605487.3397996416, -4793186.742024876 -2605478.6829179283, -4793196.749647099 -2605468.227052914, -4793206.300859409 -2605455.8393969485, -4793215.262078417 -2605443.4396765735, -4793225.414415977 -2605433.1407922576, -4793286.31730939 -2605376.2857542858, -4793294.977965775 -2605368.353351123)",Rua Guadalupe,,,,,,,350.34467705305747,0.35034467705305744
254357384,False,,,residential,,148.774,"LINESTRING (-4793024.460471198 -2605578.5572886565, -4793014.319265586 -2605611.8448555204, -4793009.532527482 -2605635.883905559, -4793008.040846306 -2605659.3192965006, -4793007.74028368 -2605684.69861889, -4793009.833090107 -2605708.8826622893, -4793011.180055945 -2605727.6938399193, -4793012.794188563 -2605737.7997253486)",Rua Ari Rodrigues da Silva,,,,,,,161.54073558980852,0.16154073558980853
277282343,False,,,residential,,108.727,"LINESTRING (-4793024.460471198 -2605578.5572886565, -4792992.222346664 -2605573.0274781166, -4792975.34631186 -2605570.6368619073, -4792957.735568416 -2605569.441553933, -4792907.118595953 -2605567.5097432486)",Rua Ari Rodrigues da Silva,,,,,,,118.05855408627039,0.11805855408627039
202307779,False,,,residential,,264.521,"LINESTRING (-4793771.892928231 -2605652.292297881, -4793578.93172289 -2605865.0474799746)",Rua José Ribeiro de Paula,,,,,,,287.22603342010825,0.2872260334201083
